srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
192.168.1.10,50016,10.0.0.1,6379,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000034.3,1700000034.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50016,10.0.0.1,6379,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000034.65,1700000034.651,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50016,10.0.0.1,6379,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000035.0,1700000035.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50016,10.0.0.1,6379,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000035.35,1700000035.351,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000035.7,1700000035.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000036.05,1700000036.051,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000036.4,1700000036.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000036.75,1700000036.751,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000037.1,1700000037.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50017,10.0.0.1,7001,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000037.45,1700000037.451,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000037.8,1700000037.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000038.15,1700000038.151,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000038.5,1700000038.501,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000038.85,1700000038.851,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000039.2,1700000039.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50018,10.0.0.1,8080,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000039.55,1700000039.551,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000039.9,1700000039.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000040.25,1700000040.251,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000040.6,1700000040.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000040.95,1700000040.951,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000041.3,1700000041.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50019,10.0.0.1,8443,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000041.65,1700000041.651,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000042.0,1700000042.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000042.35,1700000042.351,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000042.7,1700000042.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000043.05,1700000043.051,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000043.4,1700000043.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50020,10.0.0.1,9200,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000043.75,1700000043.751,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000044.1,1700000044.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000044.45,1700000044.451,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000044.8,1700000044.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000045.15,1700000045.151,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000045.5,1700000045.501,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50021,10.0.0.1,27017,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000045.85,1700000045.851,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000046.2,1700000046.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000046.55,1700000046.551,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000046.9,1700000046.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000047.25,1700000047.251,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000047.6,1700000047.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50022,10.0.0.1,6667,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000047.95,1700000047.951,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000048.3,1700000048.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000048.65,1700000048.651,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000049.0,1700000049.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000049.35,1700000049.351,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000049.7,1700000049.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50023,10.0.0.1,4444,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000050.05,1700000050.051,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000050.4,1700000050.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000050.75,1700000050.751,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000051.1,1700000051.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000051.45,1700000051.451,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000051.8,1700000051.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.1.10,50024,10.0.0.1,8888,tcp,REQ,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000052.15,1700000052.151,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60000,10.0.0.1,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000000.0,1700000000.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60000,10.0.0.1,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000000.8,1700000000.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60001,10.0.0.2,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000001.6,1700000001.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60001,10.0.0.2,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000002.4,1700000002.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60002,10.0.0.3,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000003.2,1700000003.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60002,10.0.0.3,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000004.0,1700000004.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60003,10.0.0.4,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000004.8,1700000004.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60003,10.0.0.4,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000005.6,1700000005.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60004,10.0.0.5,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000006.4,1700000006.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60004,10.0.0.5,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000007.2,1700000007.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60005,10.0.0.6,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000008.0,1700000008.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60005,10.0.0.6,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000008.8,1700000008.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60006,10.0.0.7,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000009.6,1700000009.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60006,10.0.0.7,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000010.4,1700000010.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60007,10.0.0.8,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000011.2,1700000011.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60007,10.0.0.8,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000012.0,1700000012.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60008,10.0.0.9,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000012.8,1700000012.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60008,10.0.0.9,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000013.6,1700000013.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60009,10.0.0.10,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000014.4,1700000014.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60009,10.0.0.10,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000015.2,1700000015.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60010,10.0.0.11,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000016.0,1700000016.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60010,10.0.0.11,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000016.8,1700000016.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60011,10.0.0.12,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000017.6,1700000017.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60011,10.0.0.12,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000018.4,1700000018.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60012,10.0.0.13,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000019.2,1700000019.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60012,10.0.0.13,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000020.0,1700000020.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60013,10.0.0.14,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000020.8,1700000020.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60013,10.0.0.14,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000021.6,1700000021.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60014,10.0.0.15,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000022.4,1700000022.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60014,10.0.0.15,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000023.2,1700000023.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60015,10.0.0.16,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000024.0,1700000024.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60015,10.0.0.16,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000024.8,1700000024.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60016,10.0.0.17,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000025.6,1700000025.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60016,10.0.0.17,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000026.4,1700000026.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60017,10.0.0.18,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000027.2,1700000027.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60017,10.0.0.18,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000028.0,1700000028.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60018,10.0.0.19,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000028.8,1700000028.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60018,10.0.0.19,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000029.6,1700000029.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60019,10.0.0.20,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000030.4,1700000030.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60019,10.0.0.20,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000031.2,1700000031.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60020,10.0.0.21,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000032.0,1700000032.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60020,10.0.0.21,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000032.8,1700000032.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60021,10.0.0.22,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000033.6,1700000033.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60021,10.0.0.22,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000034.4,1700000034.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60022,10.0.0.23,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000035.2,1700000035.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60022,10.0.0.23,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000036.0,1700000036.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60023,10.0.0.24,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000036.8,1700000036.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
172.16.0.50,60023,10.0.0.24,22,tcp,INT,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000037.6,1700000037.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
